;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
21163;21899;Casa de Condomínio;Barra da Tijuca;4;4;4;300;9000.0;934.0;8865.0;30.0;Casa
21164;21900;Apartamento;Ipanema;1;0;0;60;3500.0;780.0;0.0;58.33;Apartamento
21165;21901;Apartamento;Recreio dos Bandeirantes;3;2;1;80;1800.0;670.0;207.0;22.5;Apartamento
21166;21902;Apartamento;Laranjeiras;2;1;1;86;2800.0;1219.0;213.0;32.56;Apartamento
21167;21903;Apartamento;Copacabana;3;1;2;225;8000.0;2150.0;0.0;35.56;Apartamento
21168;21905;Apartamento;Leblon;1;0;0;38;3800.0;1800.0;170.0;100.0;Apartamento
21169;21906;Quitinete;Botafogo;1;0;0;18;900.0;463.0;0.0;50.0;Apartamento
21170;21908;Apartamento;Barra da Tijuca;3;2;3;129;3950.0;1645.0;334.0;30.62;Apartamento
21171;21909;Apartamento;Copacabana;3;2;1;150;6000.0;1500.0;350.0;40.0;Apartamento
21172;21910;Apartamento;Tijuca;2;1;0;65;2000.0;600.0;0.0;30.77;Apartamento
21173;21911;Apartamento;Ipanema;3;3;3;794;90000.0;9188.0;6024.0;113.35;Apartamento
21174;21912;Casa;Glória;7;2;0;883;40000.0;0.0;1040.0;45.3;Casa
21175;21913;Apartamento;Laranjeiras;2;0;0;70;2000.0;800.0;85.0;28.57;Apartamento
21176;21914;Apartamento;Flamengo;1;1;0;47;2200.0;380.0;30.0;46.81;Apartamento
21177;21915;Casa de Vila;São Cristóvão;1;0;0;45;1000.0;0.0;15.0;22.22;Casa
21178;21916;Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;179;3900.0;800.0;233.0;21.79;Casa
21179;21917;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;800.0;80.0;24.29;Apartamento
21180;21918;Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;690.0;29.38;Apartamento
21181;21919;Apartamento;Barra da Tijuca;1;1;0;64;1750.0;1177.0;219.0;27.34;Apartamento
21182;21920;Apartamento;Recreio dos Bandeirantes;2;0;1;80;1000.0;1100.0;230.0;12.5;Apartamento
21183;21921;Apartamento;Botafogo;2;0;0;73;2400.0;590.0;141.0;32.88;Apartamento
21184;21922;Casa de Vila;Lins de Vasconcelos;2;0;0;50;900.0;0.0;0.0;18.0;Casa
21185;21923;Apartamento;Copacabana;2;1;1;60;2500.0;1603.0;0.0;41.67;Apartamento
21186;21924;Apartamento;Ipanema;5;2;1;328;15600.0;3350.0;619.0;47.56;Apartamento
21187;21925;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;420;8500.0;1000.0;1070.0;20.24;Casa
21188;21926;Apartamento;Recreio dos Bandeirantes;3;1;2;83;1700.0;870.0;193.0;20.48;Apartamento
21189;21927;Casa de Vila;Vila Isabel;1;0;0;32;1000.0;125.0;12.0;31.25;Casa
21190;21928;Apartamento;Ipanema;2;1;1;85;10000.0;4000.0;614.0;117.65;Apartamento
21191;21929;Apartamento;Lagoa;3;2;2;376;20000.0;4878.0;1383.0;53.19;Apartamento
21192;21930;Apartamento;Leblon;3;2;3;160;9000.0;1700.0;700.0;56.25;Apartamento
21193;21931;Apartamento;Tijuca;3;0;1;50;2900.0;900.0;0.0;58.0;Apartamento
21194;21932;Apartamento;Jardim Botânico;3;1;0;80;4000.0;1000.0;163.0;50.0;Apartamento
21195;21933;Apartamento;Maracanã;2;1;0;71;1500.0;650.0;50.0;21.13;Apartamento
21196;21934;Apartamento;Jardim Guanabara;1;1;0;53;1500.0;310.0;19.0;28.3;Apartamento
21197;21935;Apartamento;Rio Comprido;2;0;0;64;1000.0;692.0;0.0;15.62;Apartamento
21198;21936;Apartamento;Barra da Tijuca;3;2;2;237;5000.0;1967.0;0.0;21.1;Apartamento
21199;21937;Casa de Condomínio;Freguesia (Jacarepaguá);4;4;4;200;2900.0;550.0;120.0;14.5;Casa
21200;21938;Casa;Campo Grande;4;2;0;120;1600.0;0.0;0.0;13.33;Casa
21201;21939;Apartamento;Centro;2;0;0;63;1300.0;526.0;21.0;20.63;Apartamento
21202;21940;Casa;Barra da Tijuca;1;0;1;55;1600.0;0.0;0.0;29.09;Casa
21203;21941;Apartamento;Barra da Tijuca;3;0;1;110;3200.0;1311.0;271.0;29.09;Apartamento
21204;21942;Apartamento;Recreio dos Bandeirantes;1;1;1;77;1900.0;471.0;0.0;24.68;Apartamento
21205;21943;Apartamento;Pechincha;1;1;1;40;850.0;442.0;15.0;21.25;Apartamento
21206;21944;Apartamento;Méier;3;1;1;104;1800.0;815.0;182.0;17.31;Apartamento
21207;21945;Apartamento;Cosme Velho;2;2;0;106;3600.0;1220.0;200.0;33.96;Apartamento
21208;21946;Apartamento;Sampaio;2;0;0;78;750.0;298.0;13.0;9.62;Apartamento
21209;21947;Apartamento;Vargem Pequena;2;1;1;70;1200.0;650.0;120.0;17.14;Apartamento
21210;21948;Apartamento;Recreio dos Bandeirantes;3;2;1;105;2000.0;815.0;206.0;19.05;Apartamento
21211;21949;Apartamento;Tijuca;3;3;2;260;4000.0;977.0;2232.0;15.38;Apartamento
21212;21950;Apartamento;Barra da Tijuca;4;3;4;294;8000.0;3263.0;687.0;27.21;Apartamento
21213;21951;Apartamento;Flamengo;4;1;1;182;4900.0;1463.0;508.0;26.92;Apartamento
21214;21952;Apartamento;Botafogo;1;0;0;44;3700.0;850.0;125.0;84.09;Apartamento
21215;21953;Apartamento;Botafogo;2;1;0;64;3400.0;917.0;152.0;53.12;Apartamento
21216;21954;Apartamento;Copacabana;3;2;1;115;4000.0;1400.0;0.0;34.78;Apartamento
21217;21955;Apartamento;Barra da Tijuca;4;2;3;157;4509.0;2230.0;385.0;28.72;Apartamento
21218;21956;Apartamento;Ipanema;1;0;0;60;4000.0;500.0;200.0;66.67;Apartamento
21219;21957;Apartamento;Barra da Tijuca;2;1;1;90;2300.0;1300.0;0.0;25.56;Apartamento
21220;21958;Apartamento;Ipanema;2;1;1;65;5500.0;990.0;250.0;84.62;Apartamento
21221;21959;Apartamento;Barra da Tijuca;4;3;4;227;6500.0;2800.0;530.0;28.63;Apartamento
21222;21960;Apartamento;Barra da Tijuca;2;1;1;88;2400.0;960.0;98.0;27.27;Apartamento
21223;21961;Apartamento;Vila Isabel;2;2;1;67;2000.0;745.0;70.0;29.85;Apartamento
21224;21962;Apartamento;Leblon;1;0;0;50;4400.0;1898.0;270.0;88.0;Apartamento
21225;21963;Casa de Condomínio;Itanhangá;4;4;2;700;17000.0;1600.0;1435.0;24.29;Casa
21226;21964;Apartamento;Ramos;1;1;0;47;750.0;470.0;0.0;15.96;Apartamento
21227;21965;Apartamento;Leblon;3;1;1;164;10000.0;2600.0;450.0;60.98;Apartamento
21228;21966;Apartamento;Botafogo;3;2;0;263;5500.0;2040.0;575.0;20.91;Apartamento
21229;21967;Apartamento;Grajaú;2;0;0;47;1150.0;448.0;0.0;24.47;Apartamento
21230;21968;Apartamento;Copacabana;1;0;0;37;1500.0;319.0;67.0;40.54;Apartamento
21231;21969;Apartamento;Leblon;3;2;1;120;7000.0;1691.0;404.0;58.33;Apartamento
21232;21970;Apartamento;Copacabana;3;1;1;163;4800.0;1708.0;261.0;29.45;Apartamento
21233;21971;Apartamento;Leme;3;1;0;100;4600.0;930.0;213.0;46.0;Apartamento
21234;21972;Apartamento;Copacabana;1;0;1;30;1700.0;360.0;22.0;56.67;Apartamento
21235;21973;Apartamento;Tijuca;2;0;0;75;2100.0;482.0;88.0;28.0;Apartamento
21236;21974;Apartamento;Recreio dos Bandeirantes;2;1;1;91;1600.0;776.0;160.0;17.58;Apartamento
21237;21975;Apartamento;Flamengo;3;0;0;80;2400.0;650.0;0.0;30.0;Apartamento
21238;21976;Apartamento;Santa Teresa;1;0;0;50;1450.0;400.0;0.0;29.0;Apartamento
21239;21977;Apartamento;Botafogo;2;1;1;98;3600.0;1116.0;199.0;36.73;Apartamento
21240;21978;Apartamento;Copacabana;3;1;0;130;2950.0;1260.0;188.0;22.69;Apartamento
21241;21979;Casa de Condomínio;Barra da Tijuca;4;1;1;439;8500.0;1350.0;950.0;19.36;Casa
21242;21980;Apartamento;Leblon;3;1;0;101;4500.0;1350.0;350.0;44.55;Apartamento
21243;21981;Apartamento;Barra da Tijuca;5;4;3;400;7000.0;4700.0;0.0;17.5;Apartamento
21244;21982;Apartamento;Recreio dos Bandeirantes;2;1;0;80;2600.0;1680.0;140.0;32.5;Apartamento
21245;21983;Apartamento;Campo Grande;2;1;0;50;1000.0;295.0;0.0;20.0;Apartamento
21246;21984;Apartamento;Méier;3;2;0;96;2000.0;600.0;0.0;20.83;Apartamento
21247;21985;Apartamento;Botafogo;2;1;1;70;6000.0;900.0;0.0;85.71;Apartamento
21248;21986;Apartamento;Lagoa;4;0;1;180;6500.0;1520.0;300.0;36.11;Apartamento
21249;21987;Apartamento;Ipanema;4;2;1;162;6000.0;2871.0;550.0;37.04;Apartamento
21250;21988;Apartamento;Freguesia (Jacarepaguá);2;0;0;40;1000.0;150.0;0.0;25.0;Apartamento
21251;21989;Casa de Condomínio;Anil;3;2;1;207;4500.0;563.0;255.0;21.74;Casa
21252;21990;Apartamento;Recreio dos Bandeirantes;3;1;1;137;2500.0;700.0;0.0;18.25;Apartamento
21253;21991;Casa de Vila;Maracanã;3;0;0;80;2200.0;150.0;16.0;27.5;Casa
21254;21992;Apartamento;Jardim Botânico;3;1;0;100;2900.0;1087.0;176.0;29.0;Apartamento
21255;21993;Apartamento;Lagoa;4;3;4;380;20000.0;3220.0;1358.0;52.63;Apartamento
21256;21994;Apartamento;Lagoa;3;2;3;125;5400.0;1600.0;480.0;43.2;Apartamento
21257;21995;Apartamento;Botafogo;3;1;1;101;5600.0;2290.0;519.0;55.45;Apartamento
21258;21997;Apartamento;Laranjeiras;4;2;1;147;5000.0;1550.0;300.0;34.01;Apartamento
21259;21998;Apartamento;Jardim Guanabara;3;2;1;104;2700.0;700.0;160.0;25.96;Apartamento
21260;21999;Apartamento;Barra da Tijuca;2;1;2;100;2709.0;1140.0;0.0;27.09;Apartamento
21261;22000;Apartamento;Copacabana;2;0;1;110;3900.0;826.0;364.0;35.45;Apartamento
21262;22001;Apartamento;Piedade;2;0;0;52;1600.0;420.0;0.0;30.77;Apartamento
21263;22002;Casa de Condomínio;Taquara;3;0;1;195;2500.0;150.0;0.0;12.82;Casa
21264;22003;Apartamento;Lagoa;2;1;1;85;3850.0;785.0;185.0;45.29;Apartamento
21265;22004;Apartamento;Ipanema;3;2;1;130;7200.0;1700.0;520.0;55.38;Apartamento
21266;22005;Apartamento;Recreio dos Bandeirantes;3;2;1;105;2500.0;662.0;0.0;23.81;Apartamento
21267;22006;Apartamento;Laranjeiras;3;1;1;145;3995.0;1600.0;0.0;27.55;Apartamento
21268;22007;Apartamento;Botafogo;1;0;0;45;1990.0;480.0;20.0;44.22;Apartamento
21269;22008;Apartamento;Copacabana;3;0;0;76;3500.0;868.0;103.0;46.05;Apartamento
21270;22009;Apartamento;Recreio dos Bandeirantes;2;1;2;95;2500.0;862.0;100.0;26.32;Apartamento
21271;22010;Apartamento;Recreio dos Bandeirantes;4;3;2;181;3200.0;1080.0;4039.0;17.68;Apartamento
21272;22011;Apartamento;Praça da Bandeira;2;0;0;57;1200.0;590.0;60.0;21.05;Apartamento
21273;22012;Apartamento;Ipanema;1;0;0;45;2500.0;505.0;100.0;55.56;Apartamento
21274;22013;Apartamento;Laranjeiras;2;0;1;80;1800.0;1200.0;96.0;22.5;Apartamento
21275;22014;Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;0.0;55.71;Apartamento
21276;22015;Apartamento;Copacabana;1;0;0;35;2000.0;574.0;24.0;57.14;Apartamento
21277;22016;Apartamento;Barra da Tijuca;2;2;1;105;4800.0;2000.0;680.0;45.71;Apartamento
21278;22017;Apartamento;Barra da Tijuca;2;1;1;100;2700.0;1150.0;0.0;27.0;Apartamento
21279;22018;Casa;Cosmos;1;1;0;36;500.0;0.0;0.0;13.89;Casa
21280;22019;Quitinete;Botafogo;1;0;0;25;1100.0;550.0;250.0;44.0;Apartamento
21281;22020;Apartamento;Copacabana;3;1;0;105;2700.0;1125.0;232.0;25.71;Apartamento
21282;22021;Apartamento;Freguesia (Jacarepaguá);4;4;2;260;2700.0;1845.0;0.0;10.38;Apartamento
21283;22022;Quitinete;Gardênia Azul;1;0;0;25;490.0;0.0;0.0;19.6;Apartamento
21284;22023;Apartamento;Copacabana;2;0;0;60;4500.0;700.0;1500.0;75.0;Apartamento
21285;22024;Apartamento;Botafogo;2;1;1;53;3000.0;1300.0;222.0;56.6;Apartamento
21286;22025;Apartamento;Cosmos;2;1;0;45;400.0;217.0;0.0;8.89;Apartamento
21287;22026;Apartamento;Jacarepaguá;2;1;1;82;2350.0;543.0;135.0;28.66;Apartamento
21288;22027;Quitinete;Irajá;1;0;0;20;500.0;0.0;0.0;25.0;Apartamento
21289;22028;Casa de Condomínio;São Cristóvão;2;0;2;120;2000.0;0.0;0.0;16.67;Casa
21290;22029;Apartamento;Gávea;2;1;1;75;3300.0;800.0;220.0;44.0;Apartamento
21291;22030;Apartamento;Recreio dos Bandeirantes;3;1;1;85;2300.0;800.0;140.0;27.06;Apartamento
21292;22031;Casa;Jacaré;2;1;0;80;1500.0;0.0;150.0;18.75;Casa
21293;22032;Quitinete;Santa Teresa;1;0;0;30;1000.0;200.0;0.0;33.33;Apartamento
21294;22033;Apartamento;Leblon;2;2;1;90;2800.0;1373.0;457.0;31.11;Apartamento
21295;22034;Apartamento;Taquara;2;0;0;52;900.0;526.0;38.0;17.31;Apartamento
21296;22035;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1900.0;820.0;136.0;29.23;Apartamento
21297;22036;Apartamento;Tijuca;3;0;0;92;1600.0;805.0;160.0;17.39;Apartamento
21298;22037;Apartamento;São Cristóvão;2;1;1;55;1350.0;580.0;34.0;24.55;Apartamento
21299;22038;Apartamento;Ipanema;2;1;2;83;12000.0;4190.0;511.0;144.58;Apartamento
21300;22040;Apartamento;Laranjeiras;3;1;1;120;3200.0;1600.0;203.0;26.67;Apartamento
21301;22041;Apartamento;Barra da Tijuca;2;1;1;60;2809.0;1000.0;0.0;46.82;Apartamento
21302;22042;Apartamento;Ipanema;2;2;2;220;17000.0;1800.0;1400.0;77.27;Apartamento
21303;22043;Apartamento;Copacabana;3;3;3;220;8000.0;2200.0;350.0;36.36;Apartamento
21304;22044;Casa;Campo Grande;1;1;0;61;830.0;0.0;0.0;13.61;Casa
21305;22046;Casa de Condomínio;Barra da Tijuca;5;6;5;560;28000.0;2200.0;0.0;50.0;Casa
21306;22047;Apartamento;Freguesia (Jacarepaguá);3;2;1;135;2250.0;900.0;207.0;16.67;Apartamento
21307;22048;Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0;30.33;Apartamento
21308;22049;Apartamento;Campo Grande;2;1;0;65;700.0;240.0;0.0;10.77;Apartamento
21309;22050;Casa de Condomínio;Campinho;2;1;1;75;1600.0;40.0;0.0;21.33;Casa
21310;22051;Apartamento;Laranjeiras;2;2;1;70;2400.0;1350.0;145.0;34.29;Apartamento
21311;22052;Apartamento;Freguesia (Jacarepaguá);2;1;0;59;1500.0;532.0;0.0;25.42;Apartamento
21312;22053;Apartamento;Honório Gurgel;2;1;0;48;650.0;250.0;0.0;13.54;Apartamento
21313;22054;Apartamento;São Conrado;3;2;1;150;4000.0;2046.0;480.0;26.67;Apartamento
21314;22055;Apartamento;Flamengo;2;0;0;81;2500.0;595.0;136.0;30.86;Apartamento
21315;22056;Apartamento;Barra da Tijuca;2;2;1;119;4500.0;1850.0;580.0;37.82;Apartamento
21316;22057;Apartamento;Leblon;3;1;1;170;6700.0;1900.0;350.0;39.41;Apartamento
21317;22058;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;316;4500.0;990.0;0.0;14.24;Casa
21318;22059;Apartamento;Ipanema;4;5;4;375;35000.0;7000.0;3500.0;93.33;Apartamento
21319;22061;Apartamento;Lagoa;2;1;1;139;6500.0;1200.0;0.0;46.76;Apartamento
21320;22062;Casa de Condomínio;Barra da Tijuca;4;6;4;950;20000.0;2650.0;0.0;21.05;Casa
21321;22063;Apartamento;Centro;1;0;0;40;1000.0;300.0;20.0;25.0;Apartamento
21322;22064;Apartamento;Freguesia (Jacarepaguá);2;1;1;69;1600.0;850.0;0.0;23.19;Apartamento
21323;22065;Apartamento;Copacabana;1;0;0;70;2100.0;650.0;82.0;30.0;Apartamento
21324;22066;Apartamento;Lagoa;3;2;1;350;17000.0;1700.0;580.0;48.57;Apartamento
21325;22067;Casa de Vila;Olaria;1;0;0;40;800.0;0.0;0.0;20.0;Casa
21326;22068;Apartamento;Andaraí;2;1;0;70;1700.0;1000.0;0.0;24.29;Apartamento
21327;22069;Apartamento;Barra da Tijuca;3;2;3;120;3200.0;1600.0;200.0;26.67;Apartamento
21328;22070;Apartamento;Ipanema;2;0;0;115;2700.0;1570.0;175.0;23.48;Apartamento
21329;22071;Apartamento;Copacabana;2;0;0;120;4000.0;1408.0;196.0;33.33;Apartamento
21330;22072;Apartamento;Botafogo;3;2;1;105;3200.0;1312.0;239.0;30.48;Apartamento
21331;22073;Casa;Curicica;3;5;1;150;2500.0;0.0;1200.0;16.67;Casa
21332;22074;Apartamento;Vila Isabel;1;1;0;75;1500.0;600.0;80.0;20.0;Apartamento
21333;22075;Apartamento;Leblon;2;0;0;70;5000.0;350.0;400.0;71.43;Apartamento
21334;22076;Apartamento;Lagoa;2;1;0;72;2100.0;1075.0;230.0;29.17;Apartamento
21335;22078;Apartamento;Leblon;2;0;1;96;6000.0;1200.0;275.0;62.5;Apartamento
21336;22079;Apartamento;Leblon;2;0;0;57;2800.0;680.0;0.0;49.12;Apartamento
21337;22080;Apartamento;Laranjeiras;3;1;1;130;3150.0;721.0;163.0;24.23;Apartamento
21338;22081;Apartamento;Leblon;3;1;1;150;8000.0;1540.0;6000.0;53.33;Apartamento
21339;22082;Apartamento;Ipanema;3;0;0;120;4900.0;1200.0;340.0;40.83;Apartamento
21340;22083;Apartamento;Tijuca;2;0;0;68;1290.0;670.0;74.0;18.97;Apartamento
21341;22084;Apartamento;Copacabana;4;1;1;230;5000.0;1850.0;3500.0;21.74;Apartamento
21342;22085;Apartamento;Barra da Tijuca;3;2;2;140;5809.0;1700.0;700.0;41.49;Apartamento
21343;22086;Apartamento;Leblon;2;2;1;94;7500.0;1200.0;230.0;79.79;Apartamento
21344;22087;Casa de Condomínio;Barra da Tijuca;6;6;6;1200;25000.0;1650.0;2900.0;20.83;Casa
21345;22088;Apartamento;Recreio dos Bandeirantes;3;4;3;178;3250.0;1100.0;4922.0;18.26;Apartamento
21346;22089;Apartamento;Freguesia (Jacarepaguá);3;2;1;132;1800.0;1197.0;860.0;13.64;Apartamento
21347;22090;Apartamento;Catete;2;0;0;64;1800.0;800.0;0.0;28.12;Apartamento
21348;22091;Apartamento;Urca;2;0;1;65;3200.0;350.0;350.0;49.23;Apartamento
21349;22092;Apartamento;Leblon;3;1;0;240;8000.0;2000.0;500.0;33.33;Apartamento
21350;22093;Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1002.0;1567.0;25.0;Apartamento
21351;22094;Apartamento;Barra da Tijuca;2;2;1;73;2750.0;1312.0;135.0;37.67;Apartamento
21352;22095;Apartamento;Copacabana;3;0;3;110;4000.0;840.0;304.0;36.36;Apartamento
21353;22096;Casa de Vila;Tijuca;2;0;0;75;2200.0;0.0;0.0;29.33;Casa
21354;22097;Apartamento;Todos os Santos;2;0;0;52;900.0;380.0;0.0;17.31;Apartamento
21355;22098;Apartamento;Recreio dos Bandeirantes;3;3;0;224;3500.0;1080.0;448.0;15.62;Apartamento
21356;22099;Apartamento;Vista Alegre;2;1;0;70;1200.0;170.0;0.0;17.14;Apartamento
21357;22100;Apartamento;Barra da Tijuca;3;3;2;160;10000.0;2300.0;345.0;62.5;Apartamento
21358;22101;Apartamento;Leblon;3;2;1;180;8400.0;2400.0;439.0;46.67;Apartamento
21359;22102;Apartamento;Campo Grande;2;1;0;52;500.0;90.0;0.0;9.62;Apartamento
21360;22103;Apartamento;Recreio dos Bandeirantes;2;2;1;90;2500.0;520.0;210.0;27.78;Apartamento
21361;22104;Apartamento;Jardim Botânico;3;1;1;125;3800.0;950.0;0.0;30.4;Apartamento
21362;22105;Apartamento;Copacabana;1;0;0;40;1200.0;705.0;69.0;30.0;Apartamento
21363;22106;Apartamento;Leblon;4;2;1;172;11500.0;2400.0;584.0;66.86;Apartamento
21364;22107;Apartamento;Ipanema;2;1;0;65;3600.0;1000.0;175.0;55.38;Apartamento
21365;22108;Apartamento;Campo Grande;2;1;0;65;850.0;75.0;0.0;13.08;Apartamento
21366;22109;Casa de Vila;Riachuelo;2;0;0;43;1000.0;0.0;120.0;23.26;Casa
21367;22110;Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0;12.0;Casa
21368;22111;Apartamento;Leblon;2;1;0;70;2800.0;630.0;98.0;40.0;Apartamento
21369;22112;Apartamento;Vaz Lobo;1;1;0;39;600.0;175.0;0.0;15.38;Apartamento
21370;22113;Apartamento;Taquara;2;1;1;59;1000.0;514.0;0.0;16.95;Apartamento
21371;22114;Apartamento;Bento Ribeiro;2;1;0;69;1100.0;15.0;0.0;15.94;Apartamento
21372;22115;Apartamento;Méier;3;1;1;101;1900.0;1123.0;140.0;18.81;Apartamento
21373;22116;Apartamento;Copacabana;1;0;0;50;2000.0;590.0;72.0;40.0;Apartamento
21374;22117;Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0;30.33;Apartamento
21375;22118;Apartamento;Barra da Tijuca;1;1;1;60;2300.0;1769.0;360.0;38.33;Apartamento
21376;22119;Apartamento;Copacabana;3;0;2;180;12500.0;1600.0;400.0;69.44;Apartamento
21377;22120;Apartamento;Leme;2;1;1;83;5500.0;630.0;0.0;66.27;Apartamento
21378;22121;Casa de Condomínio;Barra da Tijuca;5;3;4;500;8500.0;900.0;0.0;17.0;Casa
21379;22122;Apartamento;Gávea;3;1;1;90;4500.0;1400.0;295.0;50.0;Apartamento
21380;22123;Apartamento;Ipanema;3;1;1;160;20000.0;2100.0;6147.0;125.0;Apartamento
21381;22124;Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;0.0;48.68;Apartamento
21382;22125;Apartamento;Copacabana;3;1;0;100;3200.0;690.0;174.0;32.0;Apartamento
21383;22126;Apartamento;São Francisco Xavier;2;1;0;101;2000.0;431.0;124.0;19.8;Apartamento
21384;22127;Quitinete;Flamengo;1;0;0;22;1000.0;378.0;0.0;45.45;Apartamento
21385;22128;Apartamento;Lagoa;4;2;4;388;20000.0;3000.0;0.0;51.55;Apartamento
21386;22129;Apartamento;Copacabana;3;1;0;120;4500.0;986.0;240.0;37.5;Apartamento
21387;22130;Apartamento;Abolição;2;1;0;53;1200.0;400.0;0.0;22.64;Apartamento
21388;22131;Apartamento;Recreio dos Bandeirantes;1;1;1;52;2100.0;1200.0;130.0;40.38;Apartamento
21389;22132;Casa;Pechincha;5;3;1;300;3000.0;0.0;290.0;10.0;Casa
21390;22133;Apartamento;Pechincha;1;1;0;45;780.0;370.0;30.0;17.33;Apartamento
21391;22134;Apartamento;Humaitá;1;0;0;60;1900.0;1232.0;175.0;31.67;Apartamento
21392;22135;Apartamento;Copacabana;2;0;0;111;3200.0;1500.0;200.0;28.83;Apartamento
21393;22136;Apartamento;Flamengo;2;1;0;64;2000.0;660.0;96.0;31.25;Apartamento
21394;22137;Apartamento;Jardim Botânico;1;1;1;95;2600.0;1007.0;209.0;27.37;Apartamento
21395;22138;Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1700.0;300.0;33.07;Apartamento
21396;22139;Apartamento;Tijuca;3;1;1;165;2650.0;1308.0;0.0;16.06;Apartamento
21397;22140;Apartamento;Recreio dos Bandeirantes;3;2;1;81;2000.0;480.0;180.0;24.69;Apartamento
21398;22141;Apartamento;Botafogo;1;0;0;38;1390.0;405.0;0.0;36.58;Apartamento
21399;22142;Apartamento;Recreio dos Bandeirantes;3;3;2;149;3000.0;680.0;293.0;20.13;Apartamento
21400;22143;Apartamento;Recreio dos Bandeirantes;3;1;1;92;2500.0;840.0;195.0;27.17;Apartamento
21401;22144;Casa;Méier;4;1;0;180;2500.0;0.0;80.0;13.89;Casa
21402;22145;Apartamento;São Conrado;3;1;1;114;3200.0;1280.0;1900.0;28.07;Apartamento
21403;22146;Apartamento;Campo Grande;2;1;0;53;800.0;265.0;0.0;15.09;Apartamento
21404;22147;Apartamento;Barra da Tijuca;4;3;2;239;7500.0;1500.0;350.0;31.38;Apartamento
21405;22148;Casa de Condomínio;São Cristóvão;2;1;2;100;2100.0;170.0;66.0;21.0;Casa
21406;22149;Apartamento;Leblon;2;1;1;85;5000.0;1100.0;299.0;58.82;Apartamento
21407;22151;Apartamento;Ipanema;2;1;1;75;3000.0;980.0;100.0;40.0;Apartamento
21408;22152;Apartamento;Barra da Tijuca;4;3;4;403;160000.0;3714.0;2000.0;397.02;Apartamento
21409;22153;Apartamento;Grajaú;3;2;1;90;1700.0;900.0;87.0;18.89;Apartamento
21410;22154;Quitinete;Glória;1;0;0;32;1250.0;320.0;0.0;39.06;Apartamento
21411;22155;Apartamento;Cachambi;2;1;1;75;1400.0;715.0;0.0;18.67;Apartamento
21412;22156;Apartamento;Centro;3;0;0;76;1700.0;350.0;0.0;22.37;Apartamento
21413;22157;Apartamento;Botafogo;3;2;1;120;2800.0;1400.0;300.0;23.33;Apartamento
21414;22158;Apartamento;Campo Grande;4;2;2;140;2400.0;750.0;0.0;17.14;Apartamento
21415;22159;Apartamento;Copacabana;1;0;0;41;2000.0;647.0;24.0;48.78;Apartamento
21416;22160;Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1500.0;310.0;24.17;Apartamento
21417;22161;Apartamento;Barra da Tijuca;1;0;1;60;1500.0;1100.0;245.0;25.0;Apartamento
21418;22162;Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1300.0;1332.0;40.0;Apartamento
21419;22163;Apartamento;Tijuca;2;1;0;70;1600.0;471.0;0.0;22.86;Apartamento
21420;22164;Apartamento;Ipanema;2;0;0;45;3000.0;550.0;22.0;66.67;Apartamento
21421;22165;Apartamento;Sampaio;1;0;0;36;650.0;293.0;14.0;18.06;Apartamento
21422;22166;Apartamento;Botafogo;1;1;0;55;2600.0;800.0;150.0;47.27;Apartamento
21423;22167;Apartamento;Recreio dos Bandeirantes;2;2;1;85;1700.0;591.0;197.0;20.0;Apartamento
21424;22168;Apartamento;Recreio dos Bandeirantes;4;2;4;390;5000.0;987.0;0.0;12.82;Apartamento
21425;22169;Apartamento;Ipanema;3;0;1;174;12000.0;2010.0;0.0;68.97;Apartamento
21426;22170;Apartamento;Vila Isabel;2;0;0;70;1500.0;310.0;0.0;21.43;Apartamento
21427;22171;Apartamento;Copacabana;1;0;0;25;1600.0;400.0;20.0;64.0;Apartamento
21428;22172;Apartamento;Ipanema;3;1;1;170;9500.0;1650.0;440.0;55.88;Apartamento
21429;22173;Apartamento;Barra da Tijuca;3;2;1;162;5000.0;1200.0;543.0;30.86;Apartamento
21430;22174;Apartamento;Lagoa;3;2;1;376;22000.0;4870.0;1237.0;58.51;Apartamento
21431;22175;Apartamento;Barra da Tijuca;3;3;3;225;8000.0;2700.0;400.0;35.56;Apartamento
21432;22176;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;150;3200.0;1000.0;0.0;21.33;Casa
21433;22177;Apartamento;Copacabana;3;1;0;110;3750.0;1115.0;0.0;34.09;Apartamento
21434;22178;Apartamento;Copacabana;3;2;1;220;6000.0;1900.0;5200.0;27.27;Apartamento
